,ENCFF697HYA,ENCFF343RGE,ENCFF652ODI,ENCFF375BRV,ENCFF985RQJ,ENCFF330FJJ,ENC4_96,ENCFF404KPA,ENCFF849AXD,ENCFF165FED,ENCFF379DIZ,ENCFF851ANC,ENCFF572XTJ,ENCFF154DXX,ENCFF025FWJ,ENCFF029ISG,ENCFF161OLK,ENCFF671ZNH,ENCFF445FDO,ENCFF721EFA,ENCFF467CBW,ENCFF102FBO,ENCFF806AZX,ENCFF493QIX,ENCFF019UKW,ENCFF416PRK,ENCFF249CRJ,ENCFF412MPY,ENCFF012JGW,ENCFF242CUN,ENCFF827ROM,ENCFF862HPX,ENCFF378UCJ,ENCFF221TXA,ENCFF585ZQW,ENCFF065WRR,ENCFF956BAL,ENCFF385QZD,ENCFF498GDT,ENCFF991OTZ,ENCFF520TSX,ENCFF174IVI,ENCFF993DXL,ENCFF584KCO,ENCFF156WYO,ENCFF596SHW,ENCFF045TDA,ENCFF576ASU,ENC4_100,ENCFF820WYV,ENCFF588XBZ,ENC4_98,ENCFF971DKB,ENCFF544EMI,ENCFF042BAS,ENCFF317BBO,ENCFF495VKU,ENCFF376TSX,ENCFF123PWO,ENCFF723WVP,ENCFF118WQY,ENCFF243NHM,ENCFF076HOW,ENCFF686YKV,ENCFF813YRI,ENCFF766VLD
ENSG00000283933.1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,1,2,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,4,4,0,0,0,1,0,1,1,0,0,2,2,0,0,0
ENSG00000264553.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207606.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
ENSG00000274940.1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276584.1,1,7,3,2,2,6,3,0,2,1,1,1,0,1,4,1,2,2,0,7,2,2,3,1,1,1,3,0,0,1,0,2,2,0,0,5,0,0,3,0,6,2,5,6,1,1,0,33,26,5,23,12,4,2,1,0,1,3,1,1,0,1,1,1,1,2
ENSG00000263987.1,0,2,2,0,0,2,2,0,0,0,0,1,4,4,4,0,0,0,6,0,3,0,1,1,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,4,9,2,1,0,0,0,9,9,0,6,3,1,4,1,1,0,0,1,0,0,0,1,0,0,0
ENSG00000215938.3,41,176,66,8,9,18,13,0,0,0,2,1,14,21,60,259,169,54,232,33,27,48,39,56,13,14,13,5,6,3,0,21,14,7,39,31,7,1,10,2,102,51,25,40,12,4,4,172,117,71,105,44,59,62,54,88,42,76,11,7,2,26,29,35,23,41
ENSG00000264349.1,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,5,9,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ENSG00000284586.1,401,906,711,12655,12995,97651,65273,12929,8384,8472,8553,22044,4834,8092,12916,472,915,725,10160,8285,8866,1921,1895,2539,6023,3977,22353,17327,17611,11931,13425,5026,3277,2272,4090,8981,1760,969,1761,883,8358,6932,5912,7130,1181,1821,1384,52306,37405,2127,30168,17044,2027,1500,1193,2547,112708,100244,39843,33083,1839,7806,2151,2865,8248,2757
ENSG00000283701.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000277817.1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,17,15,5,8,3,1,3,1,0,1,3,1,1,0,1,0,0,1,0
ENSG00000207933.3,9,2,0,0,0,3,2,1,0,0,1,0,1,2,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,14,8,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211581.1,2,0,1,1,2,10,5,2,2,2,0,1,0,2,0,3,6,3,2,2,0,1,2,2,1,4,2,2,3,6,0,0,0,3,2,4,4,1,4,1,9,9,7,12,0,2,2,68,41,13,41,29,8,16,1,1,9,9,2,2,0,11,5,6,0,12
ENSG00000266458.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000284035.1,1,0,0,1,4,7,4,0,1,0,0,3,0,0,1,6,12,8,0,4,3,1,0,2,0,1,0,3,0,2,0,3,0,2,11,2,1,0,2,0,6,2,2,5,2,2,2,68,40,4,39,26,7,14,1,0,1,2,1,1,0,4,0,7,1,2
ENSG00000266144.1,0,0,0,4,2,11,10,4,0,1,2,1,4,2,4,2,16,3,0,0,0,10,12,4,0,0,3,2,0,0,0,0,0,0,2,4,0,0,1,0,0,0,1,3,0,3,0,68,48,1,9,4,3,1,0,0,1,2,3,4,1,0,0,0,1,1
ENSG00000207729.3,0,4,9,34,28,198,109,21,31,34,13,47,116,187,150,553,737,1060,50,326,175,101,255,172,2,0,64,113,1,1,0,56,25,10,22,325,15,9,19,30,24,55,8,22,10,3,1,729,475,54,88,32,23,26,8,6,213,377,61,34,2,95,1,5,54,83
ENSG00000283936.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215952.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221545.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207974.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283340.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263390.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221390.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283598.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283844.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283152.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208024.1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,2,3,0,0,0,0,0,101,168,0,0,104,48,56,1,0,68,9,3,1,4,1,0,70,29,0,1,147,244,264,9,6,110,4,4,148,60,44,96,11,14,0,2,143,0,235,271,76,2
ENSG00000202609.4,0,0,1,9,4,13,7,6,7,1,0,2,2,6,3,0,0,0,3,5,7,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,4,0,15,1,2,5,0,0,0,423,314,17,15,12,6,3,0,0,97,75,9,5,0,1,0,0,35,16
ENSG00000266417.1,9,13,16,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,2,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
ENSG00000265435.1,2,8,5,3,0,1,1,1,1,1,0,0,0,6,2,2,7,7,16,18,10,2,1,0,0,1,0,1,0,0,0,0,4,2,0,1,0,2,1,0,0,0,2,0,0,0,0,2,1,0,0,0,2,1,0,1,0,2,4,0,0,0,0,2,0,1
ENSG00000283795.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221680.1,4,2,4,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,4,13,24,0,1,1,0,0,0,0,1,0,0,56,22,2,0,2,0,2,0,0,0,5,0,0,0,1,0,1,1,3,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,2
ENSG00000265986.1,0,0,0,1,3,6,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,2,4,9,4,0,1,0,12,10,2,5,2,0,1,3,0,4,3,5,2,0,4,0,0,1,0
ENSG00000207975.1,146,241,244,2,1,6,3,1,1,1,0,0,10,11,32,9,12,12,2,7,1,35,26,47,9,36,9,4,156,72,53,1,2,50,20,48,0,0,0,0,1350,1077,11,18,30,101,118,63,45,278,56,41,48,15,61,89,58,127,3,4,40,9,223,151,37,24
ENSG00000207759.1,5415,150548,117158,20,10,139,95,38,15,15,7,26,654,682,1106,231,1098,544,9,22,112,1580,1266,1649,315,386,77,67,1603,912,1001,158,501,2840,1196,2079,20,20,70,12,12359,9079,10,8,10128,10156,7711,1764,1137,13790,35,12,1828,1820,2668,4851,11463,10092,30,23,13417,172,4665,5992,4063,10177
ENSG00000264802.1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221028.1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,1,0,0,0,4,3,1,2,0,0,0,4,4,0,14,6,0,1,2,0,3,3,0,1,0,1,0,2,1,1
ENSG00000277681.1,0,2,2,1,0,1,1,0,0,0,0,0,0,1,1,3,0,1,1,2,5,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,2,2,2,1,3,0,1,1,0,0,1,5,1,0,0,4,1,1,0,0
ENSG00000275207.1,0,1,3,1,0,3,2,0,3,0,0,0,2,0,3,2,3,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,4,3,0,0,0,4,0,5,4,3,6,2,1,6,0,0,0,0,0,0,1,1,2,0,2,0
ENSG00000199059.3,303,4178,4158,949,882,2610,743,1299,1921,438,188,1314,6404,7701,4575,12842,18826,14456,1816,5775,7587,140,73,2964,26,22,3206,2417,19,8,0,13444,3187,24,677,472,758,587,1413,1094,7605,3486,632,843,1,21,3,13311,8226,3809,1110,417,1208,1182,1,3,6203,12168,4057,3416,19,29367,1398,1853,13415,41792
ENSG00000278465.1,9,20,8,0,0,1,1,1,0,0,0,2,0,0,0,0,0,2,1,2,1,2,0,0,1,1,0,1,0,3,0,0,0,0,3,0,0,0,0,0,6,2,0,0,2,0,0,31,26,0,1,0,2,1,1,1,3,5,0,0,1,0,3,1,0,2
ENSG00000284214.1,12201,4543,9848,53,40,51,32,43,66,29,22,39,1490,1666,1199,2536,1266,2034,2704,2915,1837,2392,2807,1916,203,243,33,63,442,693,163,1929,1462,821,1286,1044,151,147,435,17,418,287,19,59,293,105,141,3692,3098,1273,38,18,1090,1131,1683,4103,590,1344,233,166,83,408,156,252,160,279
ENSG00000284203.1,110,63,88,2,5,3,1,5,7,2,0,1,212,161,105,82,59,67,23,12,15,26,40,23,22,35,1,2,62,90,18,19,20,91,44,70,3,0,4,0,27,25,4,7,5,5,7,453,326,13,10,6,33,31,131,253,7,17,2,10,6,13,21,24,3,4
ENSG00000284485.1,138,19072,22632,2279,2218,3573,2147,2074,2034,507,547,1672,17,21,19,178,1,1,0,3,18,7944,2833,563,4,4,4622,5503,4,5,5,6,17,2,13816,21,9283,2857,3414,1218,61963,24906,545,780,4,22,84,5435,4397,135527,709,480,8766,10632,3,10,450,378,583,553,11,4603,42300,52056,17363,120185
ENSG00000283876.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264358.1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,2,0,0,0,1,1,0,3,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0
ENSG00000207590.1,17,20,37,2,1,0,0,4,1,0,0,0,3,6,2,15,6,7,32,31,48,4,0,2,2,1,2,2,0,3,0,44,57,5,3,4,0,0,2,0,6,12,0,2,1,0,1,1,0,9,1,0,19509,16511,2,3,1,3,2,2,1,78,1,6,122,2819
ENSG00000207624.1,8,5,11,1,0,2,0,0,2,0,1,0,0,3,1,45,33,39,34,20,59,8,2,2,2,5,3,0,5,1,3,26,32,4,2,1,0,0,0,1,8,7,1,1,0,1,0,13,11,2,0,0,8951,5488,4,3,1,2,4,0,0,75,3,1,202,1918
ENSG00000281696.1,284,408,534,31,34,106,44,49,41,17,14,43,111,97,183,872,356,291,344,501,508,99,138,374,348,395,99,86,171,511,235,231,158,580,470,459,39,19,34,12,730,459,324,357,471,559,527,1006,751,784,1010,575,468,469,268,606,457,490,57,56,528,466,216,270,320,760
ENSG00000221406.1,1,5,0,3,3,19,10,4,2,1,1,4,6,13,13,22,1,3,30,6,4,6,6,7,14,8,2,1,6,8,10,1,0,1,8,3,1,0,2,0,47,35,6,11,5,15,12,64,37,16,52,15,52,12,0,4,11,20,4,3,3,9,29,22,4,14
ENSG00000266618.1,3,17,11,0,7,11,5,2,1,2,1,5,2,2,5,38,10,10,7,24,30,7,12,6,2,3,1,7,3,2,0,7,2,10,12,10,0,4,4,0,17,8,15,15,0,1,4,40,26,13,67,39,16,10,1,2,6,16,0,1,1,12,8,5,5,16
ENSG00000284519.1,2,1,5,2,1,11,7,0,0,0,0,3,2,2,5,8,7,2,14,10,12,3,3,4,2,4,5,2,4,4,0,3,6,5,9,4,1,1,3,1,14,3,7,9,2,2,1,47,33,7,54,37,8,8,0,1,5,9,3,1,2,3,2,5,1,0
ENSG00000264483.1,0,0,0,5,3,12,5,0,0,1,1,2,16,19,27,2,6,1,2,9,6,12,19,9,1,1,3,1,4,1,0,0,6,0,25,19,0,0,1,1,11,11,12,27,0,1,1,15,11,1,149,92,3,3,4,17,2,1,4,4,2,0,8,0,2,6
ENSG00000284163.1,0,5,2,3,4,9,7,2,0,2,1,1,1,2,11,24,25,21,11,12,10,7,14,34,7,4,1,0,36,63,22,5,3,16,33,24,0,0,1,1,73,31,9,15,4,16,4,158,131,56,83,59,32,21,1,4,10,12,0,0,1,4,19,17,9,20
ENSG00000284311.1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,3,1,3,5,0,2,3,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,3,2,2,0,0,0,0,18,12,3,11,9,0,1,0,0,1,2,0,0,0,1,0,0,0,1
ENSG00000266174.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000283799.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ENSG00000265744.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000264377.1,32,27,13,0,0,2,2,2,0,0,0,0,13,27,27,1,0,0,8,2,5,0,0,3,1,1,1,0,0,0,0,0,1,4,21,16,5,2,4,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,4,3,0,0,0,0,1,1,0,2
ENSG00000263439.1,0,4,3,0,0,0,0,6,1,0,0,0,7,4,7,2,2,9,19,17,18,1,1,2,2,1,1,1,2,0,0,12,6,3,1,0,1,0,0,1,3,0,0,1,0,0,0,7,7,4,2,1,5,0,1,0,2,3,1,0,1,1,2,0,0,1
ENSG00000222831.1,3,19,17,0,0,0,0,0,0,0,0,0,6,5,8,2,7,6,7,7,3,1,3,0,0,2,0,0,2,1,4,7,1,1,0,9,0,0,1,0,4,4,1,1,0,2,4,5,4,2,4,1,1,0,0,2,3,18,1,0,0,3,1,1,2,0
ENSG00000266262.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265831.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265201.1,21,15,37,0,2,2,1,1,0,0,2,0,8,6,12,10,19,19,82,59,91,8,10,12,4,3,0,1,3,2,0,103,44,8,15,1,2,0,0,0,12,5,4,5,0,1,4,16,10,9,7,3,3,6,2,8,12,3,4,3,3,4,8,8,4,8
ENSG00000283881.1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,2,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
ENSG00000264500.1,7,18,10,2,1,5,3,0,2,1,1,7,2,3,5,7,8,4,14,12,5,6,1,5,2,1,2,0,7,4,1,4,3,3,15,2,2,1,2,0,17,13,8,7,1,0,0,36,23,2,63,18,5,7,0,2,6,3,7,4,0,1,1,4,2,6
ENSG00000276733.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000283394.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265418.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264010.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265056.1,1,14,20,0,0,0,0,0,0,0,0,0,0,0,3,2,8,3,11,42,51,0,0,0,0,0,0,1,2,1,3,29,13,0,0,1,0,0,0,0,1,6,0,0,0,0,0,3,1,0,1,1,0,2,0,0,0,1,2,0,0,0,0,1,0,0
ENSG00000265172.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264089.1,363,633,821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,121,162,0,0,1,0,0,0,1,0,0,0,48,27,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,1,1,5,6,0,1,0,1,0,0,0,0
ENSG00000264370.1,0,0,1,3,2,5,4,1,1,3,0,2,0,0,0,0,0,0,1,0,2,0,0,1,4,1,0,0,2,3,0,0,0,0,1,3,0,0,0,0,6,1,13,21,0,0,0,9,7,0,61,35,1,0,0,0,2,0,0,0,0,0,0,0,1,0
ENSG00000266738.1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,1,1,1,4,7,6,0,0,5,4,1,0,0,0,3,1,0,1,0,0,6,3,0,0,1,6,5,7,4,0,8,3,12,14,1,1,1,8,1,0,2,3,0,5,2,2
ENSG00000221445.3,956,2024,825,332,576,2760,1743,208,132,135,137,429,885,1336,2453,1109,1166,662,91,58,39,961,845,867,436,318,285,284,272,267,412,19,11,965,1309,910,64,74,112,32,6364,2984,2773,3689,482,675,541,9200,5786,2940,22067,13218,7505,5259,366,538,1132,1826,33,36,525,796,1489,1532,731,1750
ENSG00000265321.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207653.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265057.1,2,2,3,0,0,0,0,0,0,0,1,0,0,0,2,4,7,0,10,11,13,0,0,1,0,0,0,0,0,0,0,4,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000283591.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265301.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207923.1,0,0,0,5,8,13,3,6,4,0,3,10,48,70,158,32,29,21,69,39,86,7,13,19,0,0,11,10,0,0,0,65,50,0,1,5,10,7,11,3,1,3,6,7,0,0,0,17,12,5,0,0,6,14,0,0,0,0,3,4,0,5,3,0,2,21
ENSG00000212036.3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,5,5,1,1,0,3,0,0,0,1,1,2,0,0,0,0,4,0,0
ENSG00000216191.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264975.1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000265452.1,1,2,0,0,0,4,2,2,2,1,2,2,1,2,6,9,11,4,4,4,6,0,1,0,5,1,0,1,0,4,2,7,6,1,1,0,0,0,0,1,4,1,1,4,0,1,2,10,6,0,5,2,0,2,0,1,2,2,2,1,0,0,1,2,0,1
ENSG00000207548.3,0,1,4,3,3,7,0,3,0,0,0,0,3,4,1,10,0,1,1,0,0,5,4,1,13,10,3,0,0,0,0,0,0,20,3,2,1,0,2,0,308,785,8050,11436,2,9,13,385,246,1,9522,3631,12,5,27,15,2701,3864,24,13,0,211,10,20,166,440
ENSG00000207798.1,0,3,1,2,1,13,0,0,1,0,0,0,1,2,1,0,0,0,3,0,1,2,0,0,4,7,1,1,0,0,0,0,1,7,0,1,0,0,0,1,176,252,2326,3602,0,6,2,196,142,1,10318,4496,3,2,0,2,639,1425,5,4,0,44,7,6,70,181
ENSG00000211520.2,0,1,1,1,2,11,1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2952,4943,0,0,0,97,53,2,3916,2250,1,1,0,3,1156,1006,11,12,0,98,1,1,88,178
ENSG00000266078.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
